thumb,index,middle,ring,pinky,class
72.9353554293,173.705398293,171.734711132,164.331564713,160.626050485,fist
72.4016102966,173.260206562,172.122160443,164.792192671,160.462494775,fist
71.6854786225,172.52571534,172.213507393,165.473763588,161.756597057,fist
72.9572530158,171.644866824,170.496220251,163.946587931,159.537427614,fist
72.2886184772,172.992859298,171.199060377,164.190562288,160.049391274,fist
73.6429903481,171.503031115,171.665480335,165.563157104,161.193803129,fist
72.1371726927,170.461454588,169.999624517,163.372688116,159.775842197,fist
72.5123003423,169.49352116,169.507318142,163.578727603,160.117583882,fist
74.9109739863,170.789208045,170.458749833,164.02816771,159.977824551,fist
74.0138559596,170.540029084,170.910976658,164.582041411,161.212777395,fist
72.9535920344,170.763321628,171.008115608,164.85931977,161.294275212,fist
72.6783080901,169.773449633,169.688536721,163.213544708,159.863883336,fist
73.1086100078,169.741361404,170.098457354,164.133803416,160.739486267,fist
