thumb,index,middle,ring,pinky,class
53.11378,105.03384,39.28345,39.36691,35.69294,one
53.64854,106.16133,39.84757,39.72413,35.7256,one
54.29866,106.14152,39.61742,39.45609,35.71692,one
54.30228,105.89736,39.87671,39.75176,35.9364,one
53.74457,105.26498,39.89349,39.72228,35.65258,one
53.64746,104.49032,39.74342,39.51649,35.45542,one
53.75138,103.70928,39.90023,39.3984,35.34641,one
55.33206,38.32119,37.24196,36.59478,35.32111,fist
52.60908,35.9234,35.5633,33.92067,34.39379,fist
53.00464,37.36642,36.57101,35.48313,35.24582,fist
54.6324,37.59311,38.34776,36.38045,35.54724,fist
59.15495,36.87577,34.99965,34.91728,34.48777,fist
57.90802,32.32287,34.40432,33.81302,33.48959,fist
62.56454,38.51287,34.97322,33.52554,34.54795,fist
60.26272,35.47591,34.96493,34.31012,35.49797,fist
60.34009,33.92372,35.13791,33.74682,34.79401,fist
60.11529,37.4497,35.16516,33.98229,34.30651,fist
57.74184,102.47379,35.54099,34.77479,36.90179,fist
57.51584,34.14975,30.88174,32.00767,35.04491,fist
56.58961,36.00039,34.25526,32.76752,33.60958,fist
56.67887,35.90965,34.26804,33.08976,34.26715,fist
55.47524,35.88861,35.07588,33.44369,34.42082,fist
49.41936,38.40058,39.24187,37.78557,35.43406,fist
48.98951,38.58707,39.35357,37.78431,36.73478,fist
52.03345,40.25322,40.47568,40.2278,37.64047,fist
50.8433,40.30737,41.06523,40.63528,37.53383,fist
51.01454,39.99894,40.32753,40.1346,37.26064,fist
51.00868,40.3799,41.03809,40.72844,37.28516,fist
51.27124,40.18103,40.20049,39.99176,36.97478,fist
51.97472,40.81177,41.00632,40.62823,37.33337,fist
54.24058,37.13941,40.52756,38.63978,35.85585,fist
54.56113,36.34681,38.79414,36.93249,35.10769,fist
54.42854,36.36823,39.13884,37.2284,35.28591,fist
53.84785,36.21583,39.28904,37.52537,35.18127,fist
54.40686,36.15731,38.42163,36.48835,34.9362,fist
54.51332,36.14614,35.27077,34.46564,33.67825,fist
53.33374,34.05686,34.35823,34.73703,34.07657,fist
65.28776,48.67933,33.70522,31.00229,35.47936,fist
65.13532,61.99413,41.78068,38.97404,38.78544,fist
66.12487,50.4864,31.97078,30.05792,34.52191,fist
50.25914,33.99256,33.94231,33.50208,31.63076,fist
54.04578,37.18647,36.04561,35.34934,34.31804,fist
64.79401,41.81009,38.43529,36.77766,35.71718,fist
65.93391,41.11978,38.61166,36.21692,35.03604,fist
63.76745,40.58934,38.48038,36.1654,34.54809,fist
56.3303,41.29914,36.79504,36.69537,35.48048,fist
54.43247,40.30307,36.54866,36.71399,34.53632,fist
54.4058,38.27151,38.54665,37.36629,35.04803,fist
51.88022,34.65132,35.8277,35.6695,33.97178,fist
52.93075,35.3709,35.39007,34.09982,33.26632,fist
52.1484,36.71587,37.01688,35.78047,34.12616,fist
54.80552,36.46441,34.70009,34.26041,34.48133,fist
58.67305,38.1922,35.61105,35.15855,34.79692,fist
55.48025,39.23851,38.11077,36.90665,34.91674,fist
52.29639,35.09564,37.64202,36.88313,34.33894,fist
50.8583,34.22896,36.84407,36.4767,33.93861,fist
50.83838,34.57427,37.66729,36.92022,34.07721,fist
