thumb,index,middle,ring,pinky,class
8.55710431768,19.5599439903,19.3602155986,24.4475778415,28.5059225671,five
11.4890390048,7.38012099726,9.63318866859,12.8836697182,20.2212753492,five
12.1094549692,12.9842177867,10.8724317246,11.2690386116,14.415699932,five
16.9168981306,9.10137562566,8.70901370124,10.2059051531,17.9497866577,five
27.1031075795,0.981981633058,7.14427115013,8.85081781992,14.8845480223,five
40.9453482439,3.18327668392,9.34117161458,8.55882552535,17.7832734759,five
5.69877004155,15.352021537,19.1707700567,18.932229115,25.0457675166,five
19.798104149,6.48361726068,7.0882550612,8.47799365162,15.192249752,five
30.9108407116,6.30574376676,7.2446757847,10.0074386389,16.2388635442,five
25.5727114884,1.61046191642,7.82741898695,10.9114876001,20.4407703083,five
21.7455891568,14.3023537965,15.5263706533,16.370482997,23.2712348513,five
6.59008198059,7.88894106212,8.97863798004,9.96870890496,15.9939910171,five
30.7265622078,8.5435976186,9.05271308914,10.7454311872,17.3569416056,five
29.6935780581,8.20729020292,10.3399911581,12.4508653899,20.6831873824,five
19.6069664277,10.9661803398,13.5864961838,16.1604102838,22.8986360793,five
0.568206798787,6.53329962981,7.60725808434,9.5919181043,16.1500266887,five
32.2360408445,9.85833817061,9.98690111381,11.1917422145,16.813016076,five
24.877111363,8.21795298199,9.02797926661,10.6682269977,17.6478666831,five
36.4405584485,11.242811539,11.8877145853,15.4104879563,23.6296968394,five
30.755778342,12.2380734076,13.672365322,14.5393809975,22.572224754,five
21.6091902791,11.1970723234,11.9001754117,12.6826956707,19.4536218506,five
17.5871736222,9.28713201165,10.7536530274,12.2064393865,17.771651909,five
20.5551981751,9.29043270056,11.6178119763,14.0736397895,19.8139775086,five
73.5698253617,5.85618327691,5.39670108352,11.0089151259,17.0429134133,four
63.2119937495,9.85346995328,8.01096836806,9.12698883504,11.5905287856,four
66.4831216072,7.02414690565,7.19502970094,5.46515067806,15.3325572055,four
63.928897235,7.76692912411,5.19448308786,4.82462620987,15.2131125648,four
65.2851474079,7.44075685539,5.8435845661,5.64382202345,12.5578073693,four
